id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
7314334221,16999,2017,kia,optima,excellent,4 cylinders,gas,71910,clean,automatic,fwd,full-size,sedan,grey,fl,28.899361,-82.374053
7313774878,0,2009,kia,rio base,good,4 cylinders,gas,105148,rebuilt,automatic,fwd,compact,sedan,orange,fl,29.194616,-82.142243
7313513204,14700,2016,kia,forte lx sedan 4d,like new,4 cylinders,gas,9533,clean,automatic,fwd,full-size,sedan,red,fl,27.234099,-80.829894
7311821111,0,2011,hyundai,equus signature,excellent,8 cylinders,gas,124688,rebuilt,automatic,rwd,compact,sedan,black,fl,29.19456,-82.142222
7311552357,12999,2014,kia,cadenza,excellent,6 cylinders,gas,119783,clean,automatic,fwd,full-size,sedan,brown,fl,28.899361,-82.374053
7311497526,11999,2017,kia,soul,excellent,4 cylinders,gas,94503,clean,automatic,fwd,sub-compact,SUV,red,fl,28.899361,-82.374053
7311036798,9899,2012,hyundai,sonata gls,excellent,4 cylinders,gas,124821,clean,automatic,fwd,full-size,sedan,silver,fl,28.899361,-82.374053
7310877000,11999,2014,hyundai,sonata gls,excellent,4 cylinders,gas,109221,clean,automatic,fwd,mid-size,sedan,black,fl,28.899361,-82.374053
7310778405,8999,2012,hyundai,elantra,excellent,4 cylinders,gas,113499,clean,automatic,fwd,mid-size,sedan,white,fl,28.899361,-82.374053
7309949109,7999,2010,kia,forte ex,excellent,4 cylinders,gas,99274,clean,automatic,fwd,mid-size,sedan,silver,fl,28.899361,-82.374053
7309889400,17999,2015,hyundai,sonata limited,excellent,4 cylinders,gas,81195,clean,automatic,fwd,full-size,sedan,silver,fl,28.899361,-82.374053
7309809763,8995,2013,kia,sorento,excellent,6 cylinders,gas,150211,clean,automatic,4wd,mid-size,SUV,purple,fl,29.257049,-81.928825
7309237117,3500,2009,hyundai,veracruz,good,6 cylinders,gas,150000,clean,automatic,fwd,full-size,SUV,grey,fl,29.2613,-82.1493
7307724667,16999,2016,hyundai,tucson spt,excellent,4 cylinders,gas,81713,clean,automatic,fwd,mid-size,SUV,white,fl,28.899361,-82.374053
7307724311,0,2009,kia,rio base,good,4 cylinders,gas,105148,rebuilt,automatic,fwd,compact,sedan,orange,fl,29.194616,-82.142243
7307426094,12999,2011,hyundai,sante fe se awd,excellent,6 cylinders,gas,98854,clean,automatic,4wd,mid-size,SUV,black,fl,28.899361,-82.374053
7307344952,16900,2018,kia,soul + automatic,like new,4 cylinders,gas,33135,clean,automatic,fwd,compact,wagon,green,fl,29.142038,-82.060995
7307201290,13999,2015,kia,sorento lx,excellent,4 cylinders,gas,94383,clean,automatic,fwd,mid-size,SUV,white,fl,28.899361,-82.374053
7306119588,0,2011,hyundai,equus signature,excellent,8 cylinders,gas,124688,rebuilt,automatic,rwd,compact,sedan,black,fl,29.19456,-82.142222
7303650601,5990,2008,hyundai,veracruz limited,excellent,6 cylinders,gas,313700,clean,automatic,fwd,full-size,SUV,grey,fl,29.189516,-82.041348
7302125325,11999,2012,hyundai,sonata se,excellent,4 cylinders,gas,100520,clean,automatic,fwd,mid-size,sedan,blue,fl,28.899361,-82.374053
7314572283,4990,2009,kia,borrego,good,6 cylinders,gas,240000,clean,automatic,fwd,full-size,SUV,grey,fl,30.398,-86.456
7313515615,11480,2017,hyundai,elantra,excellent,4 cylinders,gas,65955,clean,automatic,fwd,compact,sedan,silver,fl,30.526069,-87.266679
7313338827,10300,2016,hyundai,sonata se,good,4 cylinders,gas,124000,clean,automatic,fwd,mid-size,sedan,grey,fl,30.441402,-86.595601
7313295566,6900,2013,kia,soul,good,4 cylinders,gas,138000,clean,automatic,fwd,compact,wagon,black,fl,30.441402,-86.595601
7305844280,10495,2012,hyundai,santa fe,excellent,4 cylinders,gas,83946,clean,automatic,fwd,mid-size,SUV,blue,fl,30.742272,-86.56392
7302693630,10495,2014,hyundai,elantra,excellent,4 cylinders,gas,77793,clean,automatic,fwd,mid-size,sedan,black,fl,30.742272,-86.56392
7302162142,13900,2019,kia,soul,excellent,4 cylinders,gas,31286,clean,automatic,fwd,compact,SUV,silver,fl,30.441402,-86.595601
7316713764,12999,2015,hyundai,elantra,excellent,4 cylinders,gas,96998,clean,automatic,fwd,mid-size,sedan,red,fl,28.899361,-82.374053
7316656448,6990,2009,hyundai,genesis,excellent,6 cylinders,gas,134063,clean,automatic,rwd,full-size,sedan,blue,fl,28.7644,-81.282
7316403384,7898,2017,kia,forte lx sedan,like new,4 cylinders,gas,62327,clean,manual,fwd,full-size,sedan,silver,fl,28.527716,-81.396868
7316399423,7698,2018,kia,forte lx sedan 6a,like new,4 cylinders,gas,143178,clean,automatic,fwd,full-size,sedan,silver,fl,28.527678,-81.39689
7316213526,1850,2007,hyundai,tiburon gt,good,6 cylinders,gas,150872,clean,manual,fwd,compact,coupe,black,fl,28.3932,-81.3622
7316149934,12999,2015,hyundai,veloster,excellent,4 cylinders,gas,78554,clean,automatic,fwd,sub-compact,coupe,red,fl,28.899361,-82.374053
7315761584,6499,2007,kia,rio,like new,4 cylinders,gas,46000,clean,automatic,fwd,compact,sedan,brown,fl,28.4637,-81.3948
7315662297,6500,2010,hyundai,sonata gls,excellent,4 cylinders,gas,109123,clean,automatic,fwd,compact,sedan,blue,fl,28.289131,-81.353871
7315510897,11950,2013,kia,optima,excellent,4 cylinders,gas,110000,clean,automatic,fwd,mid-size,sedan,black,fl,28.623511,-81.424693
7315244393,0,2008,hyundai,accent,excellent,4 cylinders,gas,88102,clean,automatic,fwd,compact,coupe,white,fl,28.665343,-81.486262
7315121117,3900,2011,hyundai,accent gls,good,4 cylinders,gas,131822,clean,automatic,fwd,compact,sedan,silver,fl,28.808,-81.8858
7314977263,3999,2008,hyundai,accent,excellent,4 cylinders,gas,98703,clean,automatic,fwd,compact,sedan,red,fl,28.3932,-81.3622
7314577619,11999,2013,kia,sorento ex,excellent,4 cylinders,gas,113593,clean,automatic,fwd,mid-size,SUV,black,fl,28.899361,-82.374053
7314336132,16999,2017,kia,optima,excellent,4 cylinders,gas,71910,clean,automatic,fwd,full-size,sedan,grey,fl,28.899361,-82.374053
7314261715,1850,2007,hyundai,tiburon gt,good,6 cylinders,gas,150872,clean,manual,fwd,compact,coupe,black,fl,28.3932,-81.3622
7314188674,3200,2008,hyundai,sante fe - se,good,6 cylinders,gas,211360,clean,automatic,fwd,mid-size,SUV,grey,fl,28.727413,-81.878576
7313513060,14700,2014,kia,forte lx sedan 4d,like new,4 cylinders,gas,9533,clean,automatic,fwd,full-size,sedan,red,fl,27.234099,-80.829894
7313354808,0,2010,hyundai,elantra,like new,4 cylinders,gas,181000,clean,automatic,fwd,compact,sedan,silver,fl,28.246451,-81.259904
7312911833,7898,2017,kia,forte lx sedan,like new,4 cylinders,gas,62327,clean,manual,fwd,full-size,sedan,silver,fl,28.527697,-81.39689
7312908246,7698,2018,kia,forte lx sedan 6a,like new,4 cylinders,gas,143178,clean,automatic,fwd,full-size,sedan,silver,fl,28.527697,-81.396847
7311995544,10500,2014,kia,optima sxl,excellent,4 cylinders,gas,94000,clean,automatic,fwd,full-size,sedan,white,fl,28.5974,-81.3036
7311913072,6495,2009,hyundai,elantra,excellent,4 cylinders,gas,121619,clean,automatic,fwd,compact,sedan,blue,fl,28.465522,-81.367278
7311912103,9295,2013,kia,forte sx,excellent,4 cylinders,gas,101853,clean,automatic,fwd,compact,sedan,silver,fl,28.465371,-81.367235
7311816814,9890,2013,hyundai,veloster turbo,excellent,4 cylinders,gas,108664,clean,manual,fwd,compact,hatchback,red,fl,28.304488,-81.419693
7311554632,12999,2014,kia,cadenza,excellent,6 cylinders,gas,119783,clean,automatic,fwd,full-size,sedan,brown,fl,28.899361,-82.374053
7312312341,10300,2017,hyundai,sonata,excellent,4 cylinders,gas,66000,rebuilt,automatic,fwd,full-size,sedan,silver,fl,30.1949,-85.6727
7303608631,6990,2012,hyundai,accent gls,good,4 cylinders,gas,96640,clean,automatic,fwd,compact,sedan,silver,fl,30.174916,-85.624915
7316880470,1200,2007,hyundai,tucson,fair,6 cylinders,gas,207468,clean,automatic,fwd,mid-size,SUV,grey,fl,30.56943,-87.26552
7315545827,6500,2013,kia,soul,excellent,4 cylinders,gas,124000,clean,manual,fwd,sub-compact,hatchback,grey,fl,30.519977,-87.320881
7313517668,11480,2017,hyundai,elantra,excellent,4 cylinders,gas,65955,clean,automatic,fwd,compact,sedan,silver,fl,30.52618,-87.266765
7310890860,15995,2014,hyundai,santa fe,like new,4 cylinders,gas,38412,clean,automatic,fwd,mid-size,SUV,orange,fl,30.469352,-87.243936
7302101237,6650,2010,kia,rio lx,good,4 cylinders,gas,90129,clean,automatic,4wd,compact,sedan,silver,fl,30.4212,-86.8926
7314490384,12900,2017,kia,forte,like new,4 cylinders,gas,64000,clean,automatic,fwd,mid-size,sedan,blue,fl,27.2866,-82.477
7314346876,15990,2012,hyundai,equus,excellent,8 cylinders,gas,76605,clean,automatic,rwd,full-size,sedan,silver,fl,28.027023,-82.459896
7313988159,3850,2007,hyundai,tucson,good,6 cylinders,gas,104500,clean,automatic,fwd,mid-size,SUV,silver,fl,27.2427,-82.4751
7313069765,2500,2010,hyundai,elantra,good,4 cylinders,gas,153000,clean,automatic,fwd,compact,sedan,black,fl,27.39998,-82.642546
7313049790,8900,2009,kia,sportage,like new,6 cylinders,gas,108000,clean,automatic,4wd,mid-size,SUV,green,fl,27.2866,-82.477
7310633369,2000,2007,hyundai,elantra gls,good,4 cylinders,gas,238050,clean,automatic,fwd,compact,sedan,silver,fl,27.0787,-82.1946
7308982153,15000,2017,hyundai,santa fe,good,6 cylinders,gas,86000,clean,automatic,fwd,full-size,SUV,white,fl,27.3808,-82.464
7307461229,8895,2013,hyundai,sonata,excellent,4 cylinders,gas,76000,clean,automatic,fwd,mid-size,sedan,black,fl,27.527275,-82.572917
7305417934,2181,2003,hyundai,santa fe,fair,6 cylinders,gas,168000,clean,automatic,fwd,full-size,SUV,silver,fl,27.3688,-82.5268
7304196648,4900,2008,kia,sportage,excellent,4 cylinders,gas,100000,clean,automatic,fwd,mid-size,SUV,silver,fl,27.404354,-82.531443
7316889589,3500,2012,kia,soul +,excellent,4 cylinders,gas,242989,rebuilt,automatic,fwd,mid-size,SUV,black,fl,25.998868,-80.20154
7316823502,5991,2011,hyundai,sonata,excellent,4 cylinders,gas,138880,clean,automatic,fwd,mid-size,sedan,blue,fl,26.093111,-80.142651
7316820363,6591,2014,kia,forte,excellent,4 cylinders,gas,145909,clean,automatic,fwd,mid-size,sedan,grey,fl,26.093111,-80.142651
7316818588,4991,2013,hyundai,elantra gt,excellent,4 cylinders,gas,151068,clean,automatic,fwd,sub-compact,sedan,white,fl,26.093111,-80.142651
7316741955,1500,2017,hyundai,elantra,excellent,4 cylinders,gas,75000,clean,automatic,fwd,mid-size,sedan,white,fl,25.9894,-80.2153
7316462149,4689,2007,hyundai,sonata,good,4 cylinders,gas,107638,clean,automatic,fwd,mid-size,sedan,silver,fl,26.214861,-80.138354
7316456975,5590,2011,hyundai,accent,good,4 cylinders,gas,102838,clean,automatic,fwd,compact,sedan,grey,fl,26.214822,-80.138462
7316238945,1500,2019,hyundai,elantra sel,like new,4 cylinders,gas,50242,clean,automatic,fwd,mid-size,sedan,silver,fl,25.8594,-80.2725
7316184657,12900,2020,hyundai,accent se,new,4 cylinders,gas,136,rebuilt,automatic,fwd,compact,sedan,grey,fl,25.848292,-80.317858
7316143713,6800,2015,hyundai,accent sedan,like new,4 cylinders,gas,76000,rebuilt,automatic,fwd,mid-size,sedan,white,fl,25.7626,-80.3096
7315735880,8000,2017,hyundai,sonata,like new,4 cylinders,gas,60000,clean,automatic,rwd,full-size,van,red,fl,25.8744,-80.2805
7315699360,7200,2013,hyundai,sonata,excellent,4 cylinders,gas,102750,clean,automatic,fwd,full-size,sedan,grey,fl,26.5618,-80.0976
7315312189,16000,2016,hyundai,genesis,excellent,6 cylinders,gas,57300,rebuilt,automatic,rwd,full-size,sedan,red,fl,25.8507,-80.2366
7315184472,3290,2008,kia,spectra,excellent,4 cylinders,gas,161000,clean,automatic,fwd,mid-size,sedan,black,fl,25.985,-80.1407
7315065684,1500,2016,hyundai,accent se,like new,4 cylinders,gas,80286,clean,automatic,fwd,full-size,sedan,red,fl,25.849858,-80.316943
7315056996,1500,2016,hyundai,sonata,like new,4 cylinders,gas,44492,clean,automatic,fwd,compact,sedan,red,fl,25.8594,-80.2725
7315046596,2500,2018,hyundai,tucson,like new,4 cylinders,gas,16543,clean,automatic,fwd,mid-size,SUV,black,fl,25.82277,-80.313975
7315009501,4995,2012,hyundai,accent,excellent,4 cylinders,gas,102837,clean,automatic,fwd,compact,sedan,blue,fl,26.093111,-80.142651
7315006694,5995,2013,hyundai,elantra,excellent,4 cylinders,gas,136840,clean,automatic,fwd,compact,sedan,blue,fl,26.093111,-80.142651
7314865074,5500,2013,kia,soul,excellent,4 cylinders,gas,100000,clean,manual,fwd,compact,SUV,red,fl,26.2729,-80.2603
7314856963,6800,2013,hyundai,accent,excellent,4 cylinders,gas,83650,clean,automatic,fwd,compact,sedan,silver,fl,26.1906,-80.2165
7314782515,3800,2011,hyundai,elantra,good,4 cylinders,gas,137000,clean,automatic,fwd,compact,hatchback,black,fl,26.654746,-80.056
7314593888,6495,2007,hyundai,tucson limited,excellent,6 cylinders,gas,62700,clean,automatic,fwd,full-size,SUV,silver,fl,25.9921,-80.2712
7314469030,3999,2007,hyundai,sonata se,excellent,4 cylinders,gas,134000,clean,automatic,fwd,full-size,sedan,brown,fl,26.106164,-80.207769
7314464227,8900,2015,kia,optima,excellent,4 cylinders,gas,111000,clean,automatic,fwd,full-size,sedan,brown,fl,26.106164,-80.207769
7314449010,5991,2011,hyundai,sonata,excellent,4 cylinders,gas,138880,clean,automatic,fwd,mid-size,sedan,blue,fl,26.093111,-80.142651
7314446443,4995,2012,hyundai,accent,excellent,4 cylinders,gas,102837,clean,automatic,fwd,compact,sedan,blue,fl,26.093111,-80.142651
7314444216,6591,2014,kia,forte,excellent,4 cylinders,gas,145909,clean,automatic,fwd,mid-size,sedan,grey,fl,26.093111,-80.142651
7314442536,4991,2013,hyundai,elantra gt,excellent,4 cylinders,gas,151068,clean,automatic,fwd,sub-compact,sedan,white,fl,26.093111,-80.142651
7314439714,5995,2013,hyundai,elantra,excellent,4 cylinders,gas,136840,clean,automatic,fwd,compact,sedan,blue,fl,26.093111,-80.142651
7314389012,3000,2017,kia,optima,new,4 cylinders,gas,16201,clean,automatic,fwd,full-size,sedan,grey,fl,26.1487,-80.2075
7316697625,3995,2007,hyundai,santa fe,good,6 cylinders,gas,129400,clean,automatic,fwd,mid-size,SUV,silver,fl,28.3134,-80.7319
7315256486,12950,2015,kia,sportage lx,excellent,4 cylinders,gas,104000,clean,automatic,fwd,mid-size,SUV,black,fl,28.1331,-80.7112
7314430246,6995,2010,hyundai,elantra se,excellent,4 cylinders,gas,54161,clean,automatic,fwd,compact,sedan,silver,fl,28.098219,-80.672801
7312736575,7950,2011,hyundai,sonata gls,excellent,4 cylinders,gas,77000,clean,automatic,fwd,mid-size,sedan,blue,fl,28.1331,-80.7112
7312651682,3490,2013,kia,forte ex sedan 4d,like new,4 cylinders,gas,183000,clean,automatic,fwd,mid-size,sedan,white,fl,28.3067,-80.6862
7312646895,3490,2009,hyundai,sonata,excellent,4 cylinders,gas,141000,clean,automatic,fwd,mid-size,sedan,brown,fl,28.3672,-80.7465
7311573956,0,2013,hyundai,accent,like new,4 cylinders,gas,78000,clean,automatic,fwd,compact,sedan,red,fl,28.369582,-80.734965
7311241091,12900,2014,hyundai,tucson,excellent,4 cylinders,gas,63000,lien,automatic,fwd,mid-size,SUV,silver,fl,28.3888,-80.7301
7311081216,8488,2008,hyundai,tucson gls,excellent,4 cylinders,gas,70816,clean,automatic,fwd,mid-size,SUV,black,fl,28.098219,-80.672779
7310440384,13888,2017,hyundai,elantra se,excellent,4 cylinders,gas,54484,clean,automatic,fwd,compact,sedan,blue,fl,28.098181,-80.672779
7310123559,7950,2011,hyundai,sonata gls,excellent,4 cylinders,gas,77000,clean,automatic,fwd,mid-size,sedan,blue,fl,28.1331,-80.7112
7309065959,2390,2007,kia,rondo lx,good,6 cylinders,gas,158000,clean,automatic,fwd,mid-size,hatchback,silver,fl,26.6627,-82.1401
7308293961,14450,2013,hyundai,santa fe sport,excellent,4 cylinders,gas,71000,clean,automatic,fwd,mid-size,SUV,grey,fl,28.1331,-80.7112
7307978328,0,2013,hyundai,accent,like new,4 cylinders,gas,78000,clean,automatic,fwd,compact,truck,red,fl,28.369582,-80.734965
7304389637,0,2013,hyundai,accent,like new,4 cylinders,gas,78000,clean,automatic,fwd,compact,truck,red,fl,28.369582,-80.734965
7303464222,9950,2016,hyundai,sonata,excellent,4 cylinders,gas,105877,clean,automatic,fwd,full-size,sedan,silver,fl,28.551277,-81.438392
7303464138,11380,2015,kia,optima hybrid,excellent,4 cylinders,hybrid,70190,clean,automatic,fwd,full-size,sedan,white,fl,28.551277,-81.438392
7314997106,7492,2013,hyundai,tucson gls,good,4 cylinders,gas,101272,clean,automatic,fwd,compact,SUV,brown,fl,30.487614,-84.146261
7314798806,3995,2010,kia,soul,like new,4 cylinders,gas,148843,clean,automatic,fwd,compact,hatchback,silver,fl,30.445546,-84.3261
7313274321,2600,2008,kia,spectra ex,excellent,4 cylinders,gas,148000,clean,automatic,fwd,full-size,sedan,red,fl,30.375956,-84.292534
7312624779,2500,2006,hyundai,sonata,good,6 cylinders,gas,218000,clean,automatic,fwd,compact,sedan,silver,fl,30.4874,-84.3189
7311524451,2800,2008,kia,spectra ex,excellent,4 cylinders,gas,148000,clean,automatic,fwd,full-size,sedan,red,fl,30.375956,-84.292534
7310825144,2995,2008,kia,optima,excellent,4 cylinders,gas,155082,clean,automatic,fwd,full-size,sedan,blue,fl,30.445546,-84.3261
7310810246,3495,2005,hyundai,santa fe,excellent,6 cylinders,gas,176236,clean,automatic,4wd,full-size,SUV,brown,fl,30.445546,-84.3261
7307297504,2200,2010,hyundai,elantra,fair,4 cylinders,gas,214644,clean,automatic,fwd,compact,sedan,white,fl,30.487575,-84.146582
7306644719,2995,2008,hyundai,azera,excellent,6 cylinders,gas,289499,clean,automatic,fwd,full-size,sedan,black,fl,30.445546,-84.3261
7304365682,3995,2010,kia,soul,like new,4 cylinders,gas,148843,clean,automatic,fwd,compact,hatchback,silver,fl,30.445546,-84.3261
7304138613,3995,2010,hyundai,elantra,excellent,4 cylinders,gas,228771,clean,automatic,fwd,compact,sedan,silver,fl,30.445546,-84.3261
7316747899,4500,2008,hyundai,accent,excellent,4 cylinders,gas,97000,clean,automatic,fwd,sub-compact,sedan,blue,fl,27.9951,-82.4046
7316723452,14627,2016,hyundai,elantra limited,like new,4 cylinders,gas,57499,clean,automatic,fwd,compact,sedan,silver,fl,28.1458,-82.6825
7316715661,12999,2015,hyundai,elantra,excellent,4 cylinders,gas,96998,clean,automatic,fwd,mid-size,sedan,red,fl,28.899361,-82.374053
7316563247,15000,2015,kia,soul,like new,4 cylinders,gas,51100,clean,automatic,fwd,compact,hatchback,white,fl,27.9425,-82.5057
7316457900,6995,2010,kia,forte,excellent,4 cylinders,gas,126100,clean,automatic,fwd,mid-size,sedan,white,fl,27.9056,-82.2881
7316412584,4800,2004,hyundai,xg350l,good,6 cylinders,gas,46000,clean,automatic,fwd,full-size,sedan,silver,fl,27.9475,-82.4584
7316334342,8950,2011,kia,sorent0,excellent,4 cylinders,gas,118000,clean,automatic,fwd,mid-size,SUV,white,fl,27.870945,-82.735065
7316151568,12999,2015,hyundai,veloster,excellent,4 cylinders,gas,78554,clean,automatic,fwd,sub-compact,coupe,red,fl,28.899361,-82.374053
7316132242,11900,2014,kia,soul handicap,excellent,6 cylinders,gas,69998,rebuilt,automatic,fwd,full-size,hatchback,grey,fl,27.87544,-82.697971
7316062874,4999,2008,hyundai,tucson,excellent,6 cylinders,gas,119977,clean,automatic,fwd,compact,SUV,blue,fl,28.193085,-82.399178
7315909672,4000,2003,hyundai,santa fe sport,excellent,6 cylinders,gas,200000,clean,automatic,4wd,full-size,SUV,black,fl,28.4794,-82.5083
7315629351,5200,2008,hyundai,entourage limited,good,6 cylinders,gas,119861,clean,automatic,fwd,full-size,mini-van,blue,fl,28.3011,-82.6927
7315466163,4200,2008,kia,sedona,like new,6 cylinders,gas,159000,clean,automatic,fwd,mid-size,bus,blue,fl,27.8964,-82.298
7315404260,9999,2011,hyundai,genesis 4.6,good,8 cylinders,gas,64500,clean,automatic,fwd,full-size,sedan,silver,fl,28.045999,-82.604742
7315392367,2800,2006,hyundai,elantra,good,4 cylinders,gas,133000,clean,automatic,fwd,compact,sedan,brown,fl,27.996068,-82.445392
7315256254,14800,2015,hyundai,elentra sport,excellent,4 cylinders,gas,25280,clean,automatic,fwd,mid-size,sedan,white,fl,28.0091,-82.5034
7315108091,18500,2020,kia,forte gt-line,excellent,4 cylinders,gas,22400,clean,automatic,fwd,mid-size,sedan,blue,fl,27.916,-82.7343
7314909176,4950,2006,hyundai,santa fe,like new,6 cylinders,gas,112000,clean,automatic,fwd,mid-size,SUV,silver,fl,27.8942,-82.6746
7314731714,3988,2008,hyundai,sonata 2.4l limited,excellent,4 cylinders,gas,129141,clean,automatic,fwd,compact,sedan,white,fl,28.453468,-82.187648
7314688177,8900,2014,kia,optima ex,excellent,4 cylinders,gas,45000,rebuilt,automatic,fwd,mid-size,sedan,white,fl,27.8201,-82.7308
7314579531,11999,2013,kia,sorento,excellent,4 cylinders,gas,113593,clean,automatic,fwd,mid-size,SUV,black,fl,28.899361,-82.374053
7314519594,8595,2011,hyundai,genesis coupe 3.8 2d,good,6 cylinders,gas,155566,clean,manual,rwd,sub-compact,coupe,silver,fl,27.8802,-82.7534
7314337914,16999,2017,kia,optima,excellent,4 cylinders,gas,71910,clean,automatic,fwd,full-size,sedan,grey,fl,28.899361,-82.374053
7314046078,15990,2012,hyundai,equus,excellent,8 cylinders,gas,76605,clean,automatic,rwd,full-size,sedan,silver,fl,28.027023,-82.459896
7313983973,8400,2011,hyundai,sonata,like new,4 cylinders,gas,148100,clean,automatic,fwd,full-size,sedan,silver,fl,27.82,-82.731
7313957601,5500,2007,hyundai,santa fe,excellent,6 cylinders,gas,150000,clean,automatic,fwd,mid-size,SUV,black,fl,28.1385,-82.743
7313558452,2975,2003,hyundai,accent se,excellent,4 cylinders,gas,106000,clean,automatic,fwd,compact,hatchback,silver,fl,28.2397,-82.3279
7313513258,14700,2016,kia,forte lx sedan 4d,like new,4 cylinders,gas,9533,clean,automatic,fwd,full-size,sedan,red,fl,27.234099,-80.829894
7313428085,7595,2015,kia,rio,like new,4 cylinders,gas,90937,clean,automatic,fwd,mid-size,sedan,red,fl,27.916569,-82.719669
7313406807,5500,2013,kia,rio,like new,4 cylinders,gas,85000,clean,automatic,fwd,compact,sedan,silver,fl,28.1385,-82.743
7313365889,3300,2008,hyundai,tucson,excellent,6 cylinders,gas,178000,clean,automatic,fwd,mid-size,SUV,grey,fl,28.1385,-82.743
7313028389,8950,2011,kia,sorent0,excellent,4 cylinders,gas,118000,clean,automatic,fwd,mid-size,SUV,white,fl,27.870945,-82.735065
7312992671,4000,2003,hyundai,santa fe sport,excellent,6 cylinders,gas,200000,clean,automatic,4wd,full-size,SUV,black,fl,28.4794,-82.5083
7314323650,6999,2013,kia,soul,good,4 cylinders,gas,139875,clean,automatic,fwd,compact,SUV,black,fl,27.175632,-80.245675
7313512916,14700,2016,kia,forte lx sedan 4d,like new,4 cylinders,gas,9533,clean,automatic,fwd,full-size,sedan,red,fl,27.234099,-80.829894
7312780291,14900,2016,kia,forte lx,like new,4 cylinders,gas,9533,clean,automatic,fwd,full-size,sedan,red,fl,27.3908,-80.3246
7310291573,9989,2013,hyundai,elantra,good,4 cylinders,gas,77204,clean,automatic,fwd,mid-size,sedan,silver,fl,27.3908,-80.3246
7309174423,7499,2014,kia,rio lx,good,4 cylinders,gas,116291,clean,automatic,fwd,compact,sedan,black,fl,27.175632,-80.245675
7306947025,10990,2014,hyundai,veloster,good,4 cylinders,gas,67622,clean,automatic,fwd,mid-size,sedan,black,fl,27.3908,-80.3246
7306943458,8850,2014,kia,forte,good,4 cylinders,gas,53913,clean,automatic,fwd,mid-size,sedan,blue,fl,27.419217,-80.325898
7305886433,9500,2013,kia,sorento,excellent,4 cylinders,gas,600,clean,automatic,fwd,mid-size,SUV,silver,fl,26.8289,-80.0603
7304397861,6999,2013,kia,soul,good,4 cylinders,gas,139875,clean,automatic,fwd,compact,SUV,black,fl,27.175632,-80.245675
7303206082,9500,2014,hyundai,sonata,excellent,4 cylinders,gas,128642,clean,automatic,rwd,full-size,truck,red,fl,27.392468,-80.329814
7302436519,6850,2015,kia,soul,good,4 cylinders,gas,105346,clean,automatic,fwd,mid-size,wagon,white,fl,27.295356,-80.302672
7312549205,9200,2016,kia,soul,good,4 cylinders,gas,130973,clean,automatic,fwd,compact,hatchback,grey,ga,31.6515,-84.1016
7307631179,2500,2008,kia,sportage,good,4 cylinders,gas,140000,clean,automatic,fwd,sub-compact,SUV,black,ga,34.1082,-82.8448
7316821572,7995,2013,hyundai,veloster,excellent,4 cylinders,gas,112300,clean,automatic,fwd,full-size,coupe,red,ga,43.473165,-78.256675
7316718672,14995,2016,hyundai,sonata limited,like new,4 cylinders,hybrid,98000,clean,automatic,fwd,mid-size,sedan,black,ga,33.7984,-84.3883
7316674589,9899,2013,kia,optima sx turbo,like new,4 cylinders,gas,143429,clean,automatic,fwd,full-size,sedan,blue,ga,33.7525,-84.3888
7316667518,8999,2015,kia,soul,new,6 cylinders,gas,162856,clean,automatic,fwd,mid-size,hatchback,black,ga,33.970289,-84.172051
7316624009,4900,2011,kia,soul,excellent,4 cylinders,gas,150000,clean,automatic,fwd,full-size,hatchback,silver,ga,33.6954,-84.2489
7316623895,3900,2011,kia,soul,excellent,4 cylinders,gas,140000,clean,automatic,fwd,full-size,sedan,red,ga,33.6954,-84.2489
7316504361,5900,2009,kia,borrego,excellent,6 cylinders,gas,187193,clean,automatic,fwd,full-size,SUV,white,ga,33.8769,-83.8968
7315649866,11500,2011,hyundai,genesis coupe,excellent,4 cylinders,gas,83433,clean,automatic,rwd,compact,coupe,silver,ga,34.1124,-84.302
7315645673,12500,2011,hyundai,genesis coupe,excellent,4 cylinders,gas,83433,clean,automatic,rwd,compact,coupe,silver,ga,34.1124,-84.302
7315453083,4800,2009,kia,borrego,excellent,6 cylinders,gas,167500,clean,automatic,4wd,full-size,SUV,grey,ga,33.95124,-84.196013
7315246842,11000,2016,kia,sedona,fair,6 cylinders,gas,104863,clean,automatic,fwd,full-size,mini-van,black,ga,33.987927,-84.153454
7315246573,11000,2015,kia,sedona,fair,6 cylinders,gas,125327,clean,automatic,fwd,full-size,mini-van,grey,ga,33.987927,-84.153454
7315208000,3900,2011,kia,soul,excellent,4 cylinders,gas,140000,clean,automatic,fwd,full-size,sedan,red,ga,33.6954,-84.2489
7315207868,4900,2011,kia,soul,excellent,4 cylinders,gas,150000,clean,automatic,fwd,full-size,hatchback,silver,ga,33.6954,-84.2489
7314799507,2650,2005,kia,spectra 5,excellent,4 cylinders,gas,215000,clean,automatic,fwd,compact,hatchback,white,ga,33.8972,-84.592
7314792276,10000,2014,kia,optima,excellent,4 cylinders,gas,123333,clean,automatic,fwd,mid-size,sedan,red,ga,33.857,-84.216
7314518485,4800,2012,hyundai,sonata,good,4 cylinders,gas,14300,clean,automatic,4wd,full-size,sedan,blue,ga,33.8159,-84.3133
7314236804,4900,2011,kia,soul,excellent,4 cylinders,gas,150000,clean,automatic,fwd,full-size,hatchback,silver,ga,33.6954,-84.2489
